HLM, 26, 4, 0.866666666667, 0.133333333333, 0.47619047619, 30.0
HLL, 160, 24, 0.869565217391, 0.130434782609, 0.638888888889, 184.0
HLK, 85, 4, 0.955056179775, 0.0449438202247, 0.552795031056, 89.0
HLI, 65, 11, 0.855263157895, 0.144736842105, 0.466257668712, 76.0
HLH, 30, 14, 0.681818181818, 0.318181818182, 0.376068376068, 44.0
HLG, 4, 55, 0.0677966101695, 0.932203389831, 0.418439716312, 59.0
HLF, 44, 5, 0.897959183673, 0.102040816327, 0.47572815534, 49.0
HLE, 80, 34, 0.701754385965, 0.298245614035, 0.575757575758, 114.0
HLD, 50, 13, 0.793650793651, 0.206349206349, 0.368421052632, 63.0
HLC, 15, 1, 0.9375, 0.0625, 0.592592592593, 16.0
HLA, 175, 16, 0.916230366492, 0.0837696335079, 0.682142857143, 191.0
RFE, 60, 23, 0.722891566265, 0.277108433735, 0.448648648649, 83.0
RFD, 25, 8, 0.757575757576, 0.242424242424, 0.212903225806, 33.0
WSE, 23, 4, 0.851851851852, 0.148148148148, 0.397058823529, 27.0
SPW, 0, 6, 0.0, 1.0, 0.142857142857, 6.0
WSD, 24, 0, 1.0, 0.0, 0.338028169014, 24.0
WSG, 0, 12, 0.0, 1.0, 0.144578313253, 12.0
WSF, 16, 2, 0.888888888889, 0.111111111111, 0.428571428571, 18.0
WSI, 11, 11, 0.5, 0.5, 0.5, 22.0
WSH, 9, 1, 0.9, 0.1, 0.333333333333, 10.0
WSM, 6, 2, 0.75, 0.25, 0.444444444444, 8.0
LHY, 47, 1, 0.979166666667, 0.0208333333333, 0.448598130841, 48.0
WSL, 17, 11, 0.607142857143, 0.392857142857, 0.383561643836, 28.0
RLM, 85, 1, 0.988372093023, 0.0116279069767, 0.651515151515, 86.0
EDC, 26, 0, 1.0, 0.0, 0.433333333333, 26.0
EDA, 210, 2, 0.990566037736, 0.00943396226415, 0.627218934911, 212.0
EDF, 159, 1, 0.99375, 0.00625, 0.661157024793, 160.0
EDG, 0, 51, 0.0, 1.0, 0.115124153499, 51.0
EDD, 34, 18, 0.653846153846, 0.346153846154, 0.309523809524, 52.0
EDE, 72, 32, 0.692307692308, 0.307692307692, 0.450216450216, 104.0
LMP, 0, 20, 0.0, 1.0, 0.253164556962, 20.0
EDK, 49, 23, 0.680555555556, 0.319444444444, 0.393442622951, 72.0
EDH, 14, 9, 0.608695652174, 0.391304347826, 0.359375, 23.0
EDI, 217, 2, 0.990867579909, 0.00913242009132, 0.667682926829, 219.0
EDN, 15, 27, 0.357142857143, 0.642857142857, 0.306569343066, 42.0
WSS, 15, 2, 0.882352941176, 0.117647058824, 0.298245614035, 17.0
EDL, 333, 9, 0.973684210526, 0.0263157894737, 0.721518987342, 342.0
EDM, 50, 0, 1.0, 0.0, 0.602409638554, 50.0
EDR, 57, 29, 0.662790697674, 0.337209302326, 0.491428571429, 86.0
EDS, 29, 28, 0.508771929825, 0.491228070175, 0.351851851852, 57.0
EDP, 0, 1, 0.0, 1.0, 0.00581395348837, 1.0
EDQ, 36, 21, 0.631578947368, 0.368421052632, 0.553398058252, 57.0
EDV, 211, 1, 0.995283018868, 0.00471698113208, 0.621700879765, 212.0
EDW, 29, 0, 1.0, 0.0, 0.508771929825, 29.0
EDT, 34, 24, 0.586206896552, 0.413793103448, 0.360248447205, 58.0
LMA, 82, 48, 0.630769230769, 0.369230769231, 0.778443113772, 130.0
RLW, 49, 2, 0.960784313725, 0.0392156862745, 0.607142857143, 51.0
EDY, 53, 42, 0.557894736842, 0.442105263158, 0.505319148936, 95.0
LMD, 65, 0, 1.0, 0.0, 0.663265306122, 65.0
LME, 135, 0, 1.0, 0.0, 0.818181818182, 135.0
LMF, 19, 14, 0.575757575758, 0.424242424242, 0.568965517241, 33.0
LMG, 46, 8, 0.851851851852, 0.148148148148, 0.45, 54.0
DPW, 0, 14, 0.0, 1.0, 0.333333333333, 14.0
DPV, 1, 94, 0.0105263157895, 0.989473684211, 0.365384615385, 95.0
DPT, 0, 33, 0.0, 1.0, 0.135802469136, 33.0
DPS, 0, 44, 0.0, 1.0, 0.149152542373, 44.0
DPR, 0, 62, 0.0, 1.0, 0.261603375527, 62.0
DPQ, 0, 60, 0.0, 1.0, 0.408163265306, 60.0
DPP, 0, 3, 0.0, 1.0, 0.0260869565217, 3.0
WSV, 12, 6, 0.666666666667, 0.333333333333, 0.285714285714, 18.0
DPY, 0, 28, 0.0, 1.0, 0.227642276423, 28.0
DPG, 0, 35, 0.0, 1.0, 0.21875, 35.0
DPF, 0, 31, 0.0, 1.0, 0.274336283186, 31.0
